selling_price,km_driven,transmission,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age
300.0,110.0,0,2,21.12,1248.0,88.8,5,0,1,0,1,0,14
190.0,92.5,0,2,20.92,998.0,67.1,5,0,0,1,1,0,15
310.0,20.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
380.0,15.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,7
740.0,14.0,0,1,16.5,1493.0,70.0,7,0,1,0,1,0,7
260.0,35.0,0,1,22.7,799.0,53.64,5,0,0,1,1,0,10
320.0,32.0,0,2,23.95,998.0,67.05,5,0,0,1,1,0,9
211.0,90.0,0,1,26.6,998.0,58.16,5,1,0,0,1,0,13
650.0,35.0,0,1,22.0,1197.0,81.8,5,0,0,1,1,0,8
651.0,32.5,0,2,28.4,1248.0,74.02,5,0,1,0,1,0,9
380.0,14.0,1,1,23.95,998.0,67.05,5,0,0,1,1,0,7
160.0,70.0,0,3,25.44,936.0,56.3,5,0,1,0,1,0,12
1270.0,20.0,1,1,17.0,1591.0,121.3,5,0,0,1,1,0,7
300.0,300.0,0,1,26.2,998.0,58.2,5,0,0,0,1,0,15
405.0,100.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,11
850.0,64.8,0,1,15.1,2179.0,140.0,7,0,1,0,1,0,11
680.0,90.0,0,1,16.5,1493.0,70.0,7,0,1,0,1,0,9
426.999,80.0,0,1,19.1,1197.0,82.0,5,0,0,1,1,0,12
525.0,248.0,0,1,24.8,1396.0,88.7,5,0,1,0,1,0,11
1019.999,60.0,0,2,12.99,2494.0,100.6,7,0,1,0,1,0,12
245.0,120.0,0,1,12.8,2494.0,102.0,8,0,1,0,1,0,21
869.999,120.0,0,1,22.7,1582.0,126.2,5,0,1,0,1,0,11
160.0,66.444,0,1,26.2,998.0,58.2,5,0,0,0,1,0,16
700.0,86.0,0,1,24.3,1248.0,88.5,5,0,1,0,1,0,10
300.0,90.0,0,1,21.64,1461.0,84.8,5,0,1,0,1,0,14
175.0,218.463,1,1,12.9,1799.0,130.0,5,0,0,1,1,0,19
960.0,153.0,0,1,12.8,2494.0,102.0,8,0,1,0,1,0,14
525.0,70.0,0,2,16.55,2498.0,105.0,6,0,1,0,1,0,12
345.0,60.0,0,1,24.0,1120.0,70.0,5,0,1,0,1,0,11
390.0,50.0,0,1,18.0,1198.0,86.7,5,0,0,1,1,0,11
275.0,20.0,0,1,20.63,1198.0,67.0,5,0,0,1,1,0,11
310.0,35.0,0,1,18.2,1199.0,82.4,5,0,0,1,1,0,12
500.0,20.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,9
200.0,70.0,0,1,22.1,1248.0,76.9,5,0,1,0,1,0,13
650.0,53.0,0,1,20.14,1498.0,88.0,5,0,1,0,1,0,8
1031.0,60.0,0,1,25.6,1498.0,97.9,5,0,1,0,1,0,8
330.0,70.0,0,1,20.3,998.0,68.05,5,0,0,1,1,0,8
399.0,4.0,0,1,20.3,1086.0,68.0,5,0,0,1,1,0,7
250.0,103.0,0,1,20.36,1197.0,78.9,5,0,0,1,1,0,14
600.0,20.0,0,1,24.0,1186.0,73.97,5,0,1,0,1,0,9
375.0,77.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,13
375.0,90.0,0,1,20.54,1598.0,103.6,5,0,1,0,1,0,14
445.0,87.185,0,2,22.32,1582.0,126.3,5,0,1,0,1,0,13
55.0,167.0,0,2,18.9,998.0,67.1,5,0,0,1,1,0,23
611.0,77.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,10
459.999,110.0,0,2,24.8,1396.0,88.7,5,0,1,0,1,0,12
275.0,120.0,0,2,17.8,1399.0,68.0,5,0,1,0,1,0,15
185.0,170.0,0,1,11.88,1086.0,62.1,5,1,0,0,1,0,15
390.0,100.0,0,2,22.32,1582.0,126.32,5,0,1,0,1,0,14
72.0,40.0,0,2,18.0,995.0,62.0,5,0,0,1,1,0,19
90.0,50.0,0,1,17.88,1396.0,52.8,5,0,1,0,1,0,19
500.0,125.0,0,1,23.59,1364.0,67.05,5,0,1,0,1,0,11
200.0,137.0,0,1,26.2,998.0,58.2,5,1,0,0,1,0,15
1575.0,18.0,0,1,15.1,2179.0,152.87,7,0,1,0,1,0,7
511.0,30.0,0,1,18.9,1197.0,82.0,5,0,0,1,1,0,11
150.0,55.0,0,1,14.6,1368.0,88.7,5,0,0,1,1,0,17
1500.0,40.0,1,1,10.75,2694.0,163.7,8,0,0,1,1,0,6
185.0,80.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,13
550.0,30.0,0,1,21.4,1197.0,83.1,5,0,0,1,1,0,8
325.0,3.564,0,1,23.95,998.0,67.05,5,0,0,1,1,0,9
525.0,80.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,11
1050.0,13.0,0,1,17.0,2200.0,139.01,7,0,1,0,1,0,8
300.0,120.0,0,1,25.0,1396.0,69.0,5,0,1,0,1,0,14
120.0,90.0,0,1,18.6,1199.0,79.4,5,0,0,1,1,0,15
2625.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
170.0,50.0,0,3,17.92,1086.0,62.1,5,0,0,1,1,0,15
320.0,42.0,0,1,23.03,1396.0,69.0,5,0,1,0,1,0,16
350.0,17.0,1,1,23.1,998.0,67.04,5,0,0,1,1,0,10
500.0,40.0,1,1,22.0,1197.0,81.8,5,0,0,1,1,0,8
135.0,137.0,0,2,17.0,1405.0,70.0,5,0,1,0,1,0,17
340.0,20.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,8
330.0,70.0,0,2,18.9,1197.0,81.86,5,0,0,1,1,0,6
350.0,48.756,0,2,15.5,1586.0,103.3,5,0,0,1,1,0,15
1850.0,30.0,1,2,12.55,2982.0,168.5,7,0,1,0,1,0,11
400.0,110.0,0,1,24.4,1120.0,71.0,5,0,1,0,1,0,10
325.0,80.322,0,1,17.8,1399.0,67.0,5,0,1,0,0,0,12
1000.0,35.0,0,1,15.4,1997.0,120.0,7,0,1,0,1,0,11
850.0,110.0,0,1,15.4,2523.0,75.0,7,0,1,0,1,0,9
350.0,70.0,0,2,21.5,1248.0,88.8,5,0,1,0,1,0,14
2625.0,9.0,1,1,13.6,1999.0,177.0,5,0,1,0,0,0,9
5150.0,20.0,1,1,22.37,2487.0,214.56,5,0,0,1,0,0,7
3200.0,45.0,1,1,19.33,1999.0,177.0,5,0,1,0,0,0,9
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
3800.0,20.0,1,1,18.0,1969.0,190.0,5,0,1,0,1,0,7
2000.0,68.089,1,1,19.16,2494.0,157.7,5,0,0,1,0,1,10
225.0,58.343,0,1,21.79,998.0,67.05,5,0,0,1,0,1,13
740.0,38.817,0,1,27.39,1248.0,74.0,5,0,1,0,0,0,8
550.0,56.494,0,1,18.2,1199.0,88.7,5,0,0,1,0,1,10
750.0,79.328,0,2,12.99,2494.0,100.6,7,0,1,0,0,1,13
650.0,5.621,1,1,22.0,1197.0,81.8,5,0,0,1,0,1,7
625.0,25.538,0,1,16.78,1496.0,88.73,5,0,0,1,0,1,9
600.0,69.779,1,1,22.0,1197.0,81.8,5,0,0,1,0,0,8
450.0,56.29,0,1,24.0,1186.0,73.97,5,0,1,0,0,0,9
5400.0,7.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
5500.0,8.5,1,1,16.78,1995.0,190.0,5,0,1,0,0,0,7
779.0,7.032,1,1,19.0,1199.0,88.76,5,0,0,1,0,1,7
645.0,11.0,1,1,14.3,1598.0,103.5,5,0,0,1,0,0,10
2475.0,2.0,1,1,16.8,1984.0,150.0,5,0,1,0,0,0,8
550.0,120.0,0,2,24.5,1498.0,98.6,7,0,1,0,1,0,11
925.0,60.0,0,1,14.0,2179.0,138.1,7,0,1,0,1,0,11
509.999,97.0,1,2,11.79,2179.0,120.0,8,0,1,0,1,0,16
250.0,100.0,0,2,13.0,2489.0,95.0,8,0,1,0,1,0,15
500.0,36.0,0,1,17.19,1197.0,81.86,5,0,0,1,1,0,11
1050.0,27.0,0,1,21.38,1396.0,88.7,5,0,1,0,1,0,7
490.0,50.0,0,1,23.4,1248.0,74.0,5,0,1,0,1,0,12
415.0,15.0,0,1,15.37,1196.0,73.0,5,0,0,1,1,0,6
190.0,60.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,13
680.0,120.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,8
190.0,60.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,13
479.0,173.0,0,1,12.05,2179.0,120.0,7,0,1,0,1,0,13
270.0,60.0,0,2,22.74,796.0,47.3,5,0,0,1,1,0,10
170.0,70.0,0,3,19.81,1086.0,68.05,5,0,0,1,1,0,18
764.0,25.0,0,1,20.73,1373.0,91.1,5,0,0,1,1,0,8
710.0,30.0,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,7
310.0,35.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,9
620.0,100.0,0,2,16.5,1493.0,70.0,7,0,1,0,1,0,9
280.0,31.0,0,2,21.1,814.0,55.2,5,0,0,1,1,0,9
1500.0,80.0,1,2,12.55,2982.0,168.5,7,0,1,0,1,0,11
450.0,40.0,0,1,18.9,1197.0,82.0,5,0,0,1,1,0,10
2199.0,10.0,1,2,17.9,2143.0,136.0,5,0,1,0,1,0,9
3600.0,50.0,1,1,11.74,2987.0,254.8,5,0,1,0,1,0,13
285.0,60.0,0,2,15.3,1596.0,99.6,5,0,0,1,1,0,18
465.0,210.0,0,2,12.8,2494.0,102.0,8,0,1,0,1,0,19
1100.0,60.0,1,2,16.07,1995.0,181.0,5,0,1,0,1,0,17
350.0,110.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,15
600.0,35.0,0,1,17.5,1373.0,91.1,7,0,0,1,1,0,9
570.0,35.0,0,1,21.4,1197.0,83.1,5,0,0,1,1,0,9
325.0,20.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,10
975.0,54.0,1,1,16.0,1997.0,140.0,7,0,1,0,1,0,10
480.0,60.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,11
185.0,10.3,0,1,22.74,796.0,47.3,5,0,0,1,1,0,12
1050.0,50.0,1,1,17.01,1582.0,126.2,5,0,1,0,1,0,11
760.0,3.0,0,1,21.01,1197.0,81.8,5,0,0,1,1,0,7
570.0,5.0,0,1,18.78,999.0,75.0,5,0,0,1,1,0,7
700.0,13.0,0,1,21.4,1197.0,83.1,5,0,0,1,1,0,8
775.0,30.0,1,1,15.63,1499.0,110.4,5,0,0,1,1,0,11
750.0,60.0,1,2,14.49,2993.0,258.0,5,0,1,0,1,0,19
140.0,100.0,0,2,18.0,995.0,62.0,5,0,0,1,1,0,16
220.0,40.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,10
184.0,15.0,0,1,0.0,1086.0,62.1,5,0,0,1,1,0,13
440.0,50.0,0,2,18.6,1197.0,81.83,5,0,0,1,1,0,9
650.0,80.0,0,1,21.19,1396.0,88.73,5,0,1,0,1,0,9
660.0,50.0,1,1,18.49,1493.0,100.0,7,0,1,0,1,0,9
380.0,30.0,0,1,21.94,1196.0,61.7,5,1,0,0,1,0,9
415.0,125.0,0,2,21.43,1364.0,87.2,5,0,1,0,1,0,14
225.0,110.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,14
600.0,30.0,0,2,20.77,1248.0,88.76,7,0,1,0,1,0,13
620.0,148.0,0,2,20.77,1248.0,88.8,7,0,1,0,1,0,12
750.0,35.0,0,1,18.49,1493.0,100.0,7,0,1,0,1,0,10
400.0,80.0,0,2,18.9,1197.0,82.0,5,0,0,1,1,0,10
110.0,110.0,0,1,18.9,998.0,67.1,5,0,0,1,1,0,21
119.0,95.0,0,2,19.4,1405.0,70.0,5,0,1,0,1,0,14
600.0,25.0,0,1,25.8,1498.0,98.6,5,0,1,0,1,0,11
200.0,80.0,0,1,26.3,998.0,67.1,5,1,0,0,1,0,15
280.0,60.0,0,2,23.0,1248.0,88.7,5,0,1,0,1,0,12
375.0,100.0,0,1,15.0,1598.0,105.0,5,0,0,1,1,0,13
350.0,50.0,0,1,19.44,1198.0,67.0,7,0,0,1,1,0,10
620.0,31.0,0,1,25.4,1186.0,73.97,5,0,1,0,1,0,9
570.0,120.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,9
290.0,105.0,0,2,19.3,1248.0,73.9,5,0,1,0,1,0,14
711.0,120.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,10
370.0,60.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,14
550.0,15.0,0,1,23.26,1197.0,88.5,5,0,0,1,1,0,6
325.0,150.0,0,2,18.6,1197.0,85.8,5,0,0,1,1,0,13
670.0,93.0,0,1,27.4,1498.0,98.63,5,0,1,0,1,0,8
385.0,42.0,0,2,19.81,1086.0,68.05,5,0,0,1,1,0,9
114.999,80.0,0,2,17.92,1086.0,62.1,5,0,0,1,1,0,18
200.0,90.0,0,1,17.92,1086.0,62.1,5,0,0,1,1,0,16
860.0,6.5,1,1,24.3,1248.0,88.5,5,0,1,0,1,0,7
600.0,60.0,0,1,27.39,1248.0,74.0,5,0,1,0,1,0,8
265.0,110.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,10
155.0,60.0,0,2,23.7,1193.0,55.23,5,1,0,0,1,0,11
900.0,60.0,0,1,25.1,1248.0,88.5,5,0,1,0,1,0,7
650.0,170.0,0,3,20.77,1248.0,88.76,7,0,1,0,1,0,13
70.0,220.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,22
180.0,80.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,14
200.0,57.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,13
300.0,100.0,0,1,19.81,1086.0,68.05,5,0,0,1,1,0,12
650.0,40.0,0,1,17.01,1591.0,121.3,5,0,0,1,1,0,11
267.0,40.0,0,1,22.74,796.0,47.3,5,0,0,1,1,0,12
450.0,50.0,0,1,26.6,998.0,58.16,5,1,0,0,1,0,8
400.0,90.0,0,2,18.9,1197.0,82.0,5,0,0,1,1,0,12
310.0,86.0,0,1,14.0,2498.0,112.0,8,0,1,0,1,0,14
70.0,15.0,0,1,26.0,624.0,35.0,4,0,0,1,1,0,17
675.0,70.0,0,2,15.96,2523.0,62.1,7,0,1,0,1,0,9
350.0,120.0,0,1,14.09,1596.0,99.6,5,0,0,1,1,0,13
240.0,80.0,0,2,23.95,998.0,67.05,5,0,0,1,1,0,12
185.0,80.0,0,2,19.09,1405.0,69.01,5,0,1,0,1,0,12
250.0,50.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,9
135.0,100.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,17
500.0,80.0,0,1,22.32,1582.0,126.32,5,0,1,0,1,0,15
300.0,108.957,0,1,13.93,2179.0,138.0,7,0,1,0,1,0,16
328.0,68.0,0,2,23.84,1199.0,84.0,5,0,0,1,1,0,9
509.999,65.0,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,11
575.0,110.0,0,2,14.02,2179.0,118.3,8,0,1,0,1,0,11
700.0,50.0,0,1,12.2,2498.0,112.0,8,0,1,0,1,0,14
105.0,100.0,0,3,18.9,1061.0,67.0,5,0,0,1,1,0,18
60.0,80.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,18
112.999,80.0,0,3,19.7,796.0,46.3,5,0,0,1,1,0,18
229.999,120.0,0,2,19.1,1405.0,70.0,5,0,1,0,1,0,11
325.0,150.0,0,1,20.0,1399.0,68.0,5,0,1,0,1,0,14
650.0,20.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,9
85.0,80.0,0,2,17.0,1405.0,70.0,5,0,1,0,1,0,17
570.0,93.0,0,2,24.5,1498.0,98.6,7,0,1,0,1,0,11
525.0,134.0,0,1,25.2,1248.0,74.0,5,0,1,0,1,0,11
350.0,90.0,0,2,18.5,1197.0,82.85,5,0,0,1,1,0,13
250.0,60.0,0,1,16.6,1197.0,85.0,5,0,0,1,1,0,19
300.0,120.0,0,2,14.0,2489.0,95.0,8,0,1,0,1,0,16
1325.0,30.0,0,1,17.1,1956.0,170.0,5,0,1,0,1,0,9
650.0,22.2,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,9
520.0,6.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,8
500.0,32.0,0,1,20.4,1197.0,81.8,5,0,0,1,1,0,10
220.0,90.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,10
650.0,78.0,0,3,28.09,1248.0,88.5,5,0,1,0,1,0,9
819.999,12.0,0,1,17.5,1199.0,88.7,5,0,0,1,1,0,9
645.0,120.0,0,1,19.87,1461.0,83.8,5,0,1,0,1,0,10
780.0,40.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,11
215.0,110.0,0,2,17.7,1497.0,78.0,5,0,0,1,1,0,18
600.0,260.0,0,3,12.8,2494.0,102.0,7,0,1,0,1,0,19
114.999,10.0,0,1,19.7,796.0,46.3,5,0,0,1,1,0,15
75.0,12.0,0,1,16.84,1193.0,64.4,5,0,0,1,1,0,14
120.0,60.0,0,1,18.6,1199.0,79.4,5,0,0,1,1,0,15
250.0,41.0,0,1,25.17,799.0,53.3,5,0,0,1,1,0,10
200.0,25.0,0,1,16.8,796.0,34.2,8,0,0,1,1,0,8
380.0,30.0,0,1,19.1,1197.0,82.0,5,0,0,1,1,0,11
560.0,50.0,0,1,25.8,1498.0,98.6,5,0,1,0,1,0,8
575.0,10.0,0,1,20.89,1197.0,81.8,5,0,0,1,1,0,8
620.0,40.0,0,1,16.5,1493.0,70.0,7,0,1,0,1,0,9
525.0,120.0,0,1,12.05,2179.0,120.0,8,0,1,0,1,0,14
635.0,40.0,0,1,26.59,1248.0,74.0,5,0,1,0,1,0,9
650.0,80.0,0,1,19.72,1461.0,108.45,5,0,1,0,1,0,10
39.0,42.108,0,1,16.1,796.0,37.0,4,0,0,1,1,0,25
550.0,70.0,0,2,25.83,1498.0,99.0,5,0,1,0,1,0,9
145.0,150.0,0,3,21.1,1248.0,73.9,5,0,1,0,1,0,17
130.0,100.0,0,3,16.1,1405.0,70.0,5,0,1,0,1,0,19
825.0,79.0,0,1,25.47,1248.0,88.5,7,0,1,0,0,0,9
1650.0,91.0,1,2,12.55,2982.0,168.5,7,0,1,0,0,0,11
875.0,50.0,0,1,24.3,1248.0,88.5,5,0,1,0,0,0,8
650.0,81.0,0,2,28.09,1248.0,88.5,5,0,1,0,0,0,10
2000.0,51.0,1,1,14.74,2993.0,270.9,5,0,1,0,1,0,12
2850.0,27.0,1,1,17.05,1995.0,184.0,5,0,1,0,0,0,8
2800.0,26.0,1,1,15.73,1968.0,174.33,5,0,1,0,0,0,8
3900.0,17.1,1,1,22.48,1995.0,187.74,5,0,1,0,0,0,8
246.0,56.0,0,1,22.1,1248.0,74.0,5,0,1,0,0,0,13
325.0,60.0,0,2,24.7,1498.0,98.63,5,0,1,0,0,0,13
1450.0,22.0,1,1,16.0,1368.0,160.0,5,0,0,1,0,0,7
850.0,30.0,1,1,15.4,1497.0,117.3,7,0,0,1,0,0,9
560.0,43.001,0,1,22.27,1498.0,108.6,5,0,1,0,0,0,11
575.0,60.0,0,1,25.47,1248.0,88.5,7,0,1,0,0,0,11
470.0,9.0,1,1,21.63,998.0,67.04,5,0,0,1,0,0,7
221.0,65.0,0,1,19.09,1405.0,69.01,5,0,1,0,0,0,12
680.0,95.0,0,1,12.99,2494.0,100.6,8,0,1,0,0,0,12
700.0,62.0,0,1,13.1,2499.0,141.0,7,0,1,0,0,0,13
1950.0,48.0,1,1,9.0,1984.0,181.0,5,0,1,0,0,0,10
875.0,72.0,1,1,17.01,1582.0,126.2,5,0,1,0,0,0,11
850.0,35.0,0,3,22.0,1582.0,126.2,5,0,1,0,1,0,9
550.0,100.6,0,3,20.46,1461.0,83.8,5,0,1,0,1,0,13
480.0,105.0,0,3,23.4,1248.0,74.0,5,0,1,0,1,0,13
1050.0,90.0,0,1,15.4,2179.0,120.0,7,0,1,0,1,0,9
631.0,92.385,0,1,15.96,2523.0,62.1,7,0,1,0,1,0,10
165.0,25.0,0,1,25.4,624.0,37.5,4,0,0,1,1,0,11
320.0,60.0,0,2,21.1,1197.0,85.8,5,0,0,1,1,0,16
360.0,100.0,0,2,18.5,1197.0,85.8,5,0,0,1,1,0,14
175.0,25.0,0,3,13.0,1795.0,127.0,5,0,0,1,1,0,20
725.0,120.0,0,1,22.54,1396.0,88.73,5,0,1,0,1,0,10
280.0,185.0,0,3,19.5,1248.0,75.0,5,0,1,0,1,0,12
325.0,134.0,0,2,22.07,1199.0,73.9,5,0,1,0,1,0,15
320.0,120.0,0,3,20.0,1399.0,68.05,5,0,1,0,1,0,12
500.0,120.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,8
825.0,165.0,0,2,15.1,2179.0,140.0,7,0,1,0,1,0,12
350.0,120.0,0,3,23.2,1248.0,73.94,5,0,1,0,1,0,10
470.0,89.0,0,1,23.0,1396.0,90.0,5,0,1,0,1,0,15
125.0,120.0,0,3,19.2,1461.0,65.0,5,0,1,0,1,0,17
140.0,120.0,1,1,13.1,1795.0,127.0,5,0,0,1,1,0,20
484.999,50.0,0,1,25.8,1498.0,98.6,5,0,1,0,1,0,13
308.0,15.0,0,1,24.7,796.0,47.3,5,0,0,1,1,0,8
570.0,13.0,0,1,18.9,1197.0,81.86,5,0,0,1,1,0,7
900.0,240.0,0,1,11.5,2982.0,171.0,7,0,1,0,1,0,16
1800.0,45.0,0,1,16.3,1956.0,170.0,5,0,1,0,1,0,9
680.0,28.0,1,1,21.21,1197.0,81.8,5,0,0,1,1,0,8
700.0,70.0,0,1,28.4,1248.0,74.02,5,0,1,0,1,0,9
240.0,116.0,0,1,14.0,2498.0,112.0,7,0,1,0,1,0,15
280.0,90.0,0,1,21.1,814.0,55.2,5,0,0,1,1,0,12
125.0,120.0,0,2,17.0,1405.0,71.0,5,0,1,0,1,0,16
434.999,50.0,0,2,20.4,1197.0,83.11,5,0,0,1,1,0,11
1050.0,120.0,0,1,12.99,2494.0,100.6,7,0,1,0,1,0,11
1200.0,72.5,1,2,23.3,1984.0,150.0,5,0,1,0,1,0,13
400.0,120.0,0,2,20.54,1598.0,103.6,5,0,1,0,1,0,13
850.0,120.0,0,1,15.1,2179.0,140.0,7,0,1,0,1,0,12
475.0,83.0,0,2,22.54,1396.0,88.73,5,0,1,0,1,0,12
150.0,40.0,0,3,14.2,1597.0,92.0,5,0,0,1,1,0,23
2900.0,46.0,0,1,14.24,2755.0,174.5,7,0,1,0,1,0,8
1100.0,137.0,0,1,12.99,2494.0,100.6,7,0,1,0,1,0,11
285.0,25.0,0,2,24.7,796.0,47.3,5,0,0,1,1,0,9
650.0,50.0,0,1,24.0,1186.0,73.97,5,0,1,0,1,0,8
275.0,60.0,0,1,19.0,998.0,66.1,5,0,0,1,1,0,14
60.0,100.0,0,2,16.1,796.0,37.0,4,0,0,1,1,0,26
229.999,105.0,0,2,19.2,1461.0,65.0,5,0,1,0,1,0,15
300.0,20.0,0,1,23.95,998.0,67.05,5,0,0,1,1,0,11
940.0,50.0,0,1,24.52,1248.0,88.5,7,0,1,0,1,0,10
600.0,120.0,0,2,26.21,1248.0,88.5,5,0,1,0,1,0,11
800.0,70.0,0,1,27.39,1248.0,74.0,5,0,1,0,1,0,9
580.0,90.0,0,2,22.71,1461.0,84.8,5,0,1,0,1,0,9
450.0,75.0,0,1,20.3,1199.0,84.0,5,0,0,1,1,0,8
290.0,82.5,0,2,16.52,1991.0,123.7,5,0,1,0,1,0,15
530.0,110.0,0,1,25.8,1498.0,98.6,5,0,1,0,1,0,12
960.0,20.0,0,1,24.0,1396.0,88.76,5,0,1,0,1,0,7
290.0,110.0,0,3,17.0,1497.0,118.0,5,0,0,1,1,0,17
160.0,100.0,0,1,14.8,1998.0,68.0,5,0,1,0,1,0,18
400.0,52.0,0,1,21.63,998.0,67.0,5,0,0,1,1,0,9
700.0,90.0,0,1,24.3,1248.0,88.5,5,0,1,0,1,0,9
361.0,90.0,0,1,20.54,1598.0,103.6,5,0,1,0,1,0,14
390.0,53.0,0,2,21.9,1396.0,88.76,5,0,1,0,1,0,13
200.0,180.0,0,1,18.4,1248.0,75.0,5,0,1,0,1,0,14
390.0,53.0,0,2,21.9,1396.0,88.76,5,0,1,0,1,0,13
500.0,53.0,0,1,22.9,1248.0,74.0,5,0,1,0,1,0,13
200.0,50.6,0,1,19.7,796.0,46.3,5,0,0,1,1,0,15
503.0,110.0,0,1,14.1,2179.0,147.94,7,0,1,0,1,0,11
775.0,32.0,0,1,24.3,1248.0,88.5,5,0,1,0,0,0,9
750.0,5.0,0,1,24.3,1248.0,88.5,5,0,1,0,1,0,8
570.0,25.0,0,1,18.6,1197.0,81.83,5,0,0,1,1,0,8
484.999,30.0,0,1,18.7,1199.0,88.7,5,0,0,1,1,0,10
700.0,43.0,0,1,15.4,1497.0,117.3,7,0,0,1,0,0,9
415.0,60.0,0,1,17.7,1497.0,113.42,5,0,0,1,0,0,14
484.999,54.0,0,1,23.0,1498.0,98.96,5,0,1,0,0,0,12
675.0,52.0,0,1,23.65,1248.0,88.5,5,0,1,0,1,0,10
680.0,50.0,0,1,15.85,1499.0,110.4,5,0,0,1,1,0,11
235.0,52.0,0,1,24.7,796.0,47.3,5,0,0,1,0,0,13
1700.0,15.0,0,1,15.1,2179.0,152.87,7,0,1,0,1,0,8
1200.0,50.0,1,2,16.0,2179.0,140.0,7,0,1,0,1,0,11
630.0,56.0,0,2,25.1,1498.0,98.6,5,0,1,0,1,0,12
640.0,82.0,0,1,25.83,1498.0,99.0,5,0,1,0,1,0,8
355.0,121.0,0,1,19.1,1197.0,82.0,5,0,0,1,0,0,12
560.0,101.903,0,2,12.05,2179.0,120.0,8,0,1,0,1,0,14
580.0,120.0,0,1,23.4,1248.0,74.0,5,0,1,0,1,0,8
185.0,85.568,0,1,18.5,1399.0,68.0,5,0,1,0,0,0,16
660.0,10.0,1,1,21.4,1197.0,83.1,5,0,0,1,1,0,7
220.0,10.0,0,1,20.3,998.0,68.05,5,0,0,1,1,0,12
